,seed,examples_per_class,epoch,value,metric,split
0,1,2,0,1.6188309,Loss,Training
1,1,2,0,1.6272186,Loss,Validation
2,1,2,0,0.82799053,Accuracy,Training
3,1,2,0,0.7707032,Accuracy,Validation
4,1,2,0,1.5147107,Loss Bird,Training
5,1,2,0,1.5914253,Loss Bird,Validation
6,1,2,0,0.9825073,Accuracy Bird,Training
7,1,2,0,0.95327103,Accuracy Bird,Validation
8,1,2,0,1.4829417,Loss Car,Training
9,1,2,0,1.5846248,Loss Car,Validation
10,1,2,0,0.8785047,Accuracy Car,Training
11,1,2,0,0.6074498,Accuracy Car,Validation
12,1,2,0,1.7325816,Loss Cat,Training
13,1,2,0,1.5195324,Loss Cat,Validation
14,1,2,0,0.72537315,Accuracy Cat,Training
15,1,2,0,0.8388158,Accuracy Cat,Validation
16,1,2,0,1.6275109,Loss Deer,Training
17,1,2,0,1.4050082,Loss Deer,Validation
18,1,2,0,0.9166667,Accuracy Deer,Training
19,1,2,0,0.9415584,Accuracy Deer,Validation
20,1,2,0,1.6786815,Loss Dog,Training
21,1,2,0,1.8281387,Loss Dog,Validation
22,1,2,0,0.76644737,Accuracy Dog,Training
23,1,2,0,0.4888889,Accuracy Dog,Validation
24,1,2,0,1.6914798,Loss Frog,Training
25,1,2,0,1.806981,Loss Frog,Validation
26,1,2,0,0.91768295,Accuracy Frog,Training
27,1,2,0,0.9159159,Accuracy Frog,Validation
28,1,2,0,1.6265864,Loss Horse,Training
29,1,2,0,1.5588965,Loss Horse,Validation
30,1,2,0,0.739726,Accuracy Horse,Training
31,1,2,0,0.7324841,Accuracy Horse,Validation
32,1,2,0,1.6457769,Loss Plane,Training
33,1,2,0,1.7725929,Loss Plane,Validation
34,1,2,0,0.7076412,Accuracy Plane,Training
35,1,2,0,0.5506329,Accuracy Plane,Validation
36,1,2,0,1.583797,Loss Ship,Training
37,1,2,0,1.6275625,Loss Ship,Validation
38,1,2,0,0.9101449,Accuracy Ship,Training
39,1,2,0,0.8566978,Accuracy Ship,Validation
40,1,2,0,1.6042427,Loss Truck,Training
41,1,2,0,1.5774233,Loss Truck,Validation
42,1,2,0,0.73521125,Accuracy Truck,Training
43,1,2,0,0.8213166,Accuracy Truck,Validation
44,1,2,1,0.7611457,Loss,Training
45,1,2,1,1.2989538,Loss,Validation
46,1,2,1,0.99906474,Accuracy,Training
47,1,2,1,0.79886353,Accuracy,Validation
